Suburb/Town Name,Offence Count
FLEMINGTON,124
FLEMINGTON,8
FLEMINGTON,32
FLEMINGTON,23
KENSINGTON,108
KENSINGTON,1
KENSINGTON,71
KENSINGTON,8
KENSINGTON,9
KENSINGTON,119
KENSINGTON,54
KENSINGTON,168
KENSINGTON,27
KENSINGTON,16
KENSINGTON,14
KENSINGTON,120
KENSINGTON,6
KENSINGTON,23
KENSINGTON,2
KENSINGTON,27
KENSINGTON,21
KENSINGTON,43
KENSINGTON,1
KENSINGTON,6
KENSINGTON,21
KENSINGTON,1
KENSINGTON,1
ASCOT VALE,177
ASCOT VALE,4
ASCOT VALE,129
ASCOT VALE,12
ASCOT VALE,21
ASCOT VALE,152
ASCOT VALE,49
ASCOT VALE,171
ASCOT VALE,47
ASCOT VALE,14
ASCOT VALE,38
ASCOT VALE,145
ASCOT VALE,5
ASCOT VALE,29
ASCOT VALE,2
ASCOT VALE,1
ASCOT VALE,1
ASCOT VALE,23
ASCOT VALE,5
ASCOT VALE,332
ASCOT VALE,26
ASCOT VALE,59
ASCOT VALE,8
ASCOT VALE,14
ASCOT VALE,26
ASCOT VALE,2
MARIBYRNONG,108
MARIBYRNONG,4
MARIBYRNONG,76
MARIBYRNONG,2
MARIBYRNONG,1
MARIBYRNONG,7
MARIBYRNONG,89
MARIBYRNONG,107
MARIBYRNONG,207
MARIBYRNONG,458
MARIBYRNONG,9
MARIBYRNONG,33
MARIBYRNONG,236
MARIBYRNONG,2
MARIBYRNONG,127
MARIBYRNONG,4
MARIBYRNONG,9
MARIBYRNONG,21
MARIBYRNONG,15
MARIBYRNONG,27
MARIBYRNONG,2
MARIBYRNONG,2
MARIBYRNONG,7
MARIBYRNONG,18
TRAVANCORE,18
TRAVANCORE,1
TRAVANCORE,2
TRAVANCORE,12
TRAVANCORE,11
TRAVANCORE,43
TRAVANCORE,2
TRAVANCORE,13
TRAVANCORE,1
TRAVANCORE,14
TRAVANCORE,6
KEILOR EAST,187
KEILOR EAST,2
KEILOR EAST,4
KEILOR EAST,78
KEILOR EAST,6
KEILOR EAST,1
KEILOR EAST,7
KEILOR EAST,106
KEILOR EAST,43
KEILOR EAST,129
KEILOR EAST,8
KEILOR EAST,3
KEILOR EAST,10
KEILOR EAST,98
KEILOR EAST,4
KEILOR EAST,21
KEILOR EAST,1
KEILOR EAST,1
KEILOR EAST,23
KEILOR EAST,25
KEILOR EAST,3
KEILOR EAST,7
KEILOR EAST,6
KEILOR EAST,26
AVONDALE HEIGHTS,61
AVONDALE HEIGHTS,2
AVONDALE HEIGHTS,27
AVONDALE HEIGHTS,3
AVONDALE HEIGHTS,6
AVONDALE HEIGHTS,54
AVONDALE HEIGHTS,23
AVONDALE HEIGHTS,55
AVONDALE HEIGHTS,28
AVONDALE HEIGHTS,1
AVONDALE HEIGHTS,10
AVONDALE HEIGHTS,25
AVONDALE HEIGHTS,2
AVONDALE HEIGHTS,14
AVONDALE HEIGHTS,1
AVONDALE HEIGHTS,2
AVONDALE HEIGHTS,3
AVONDALE HEIGHTS,12
AVONDALE HEIGHTS,11
AVONDALE HEIGHTS,6
AVONDALE HEIGHTS,2
AVONDALE HEIGHTS,5
AVONDALE HEIGHTS,27
KEILOR,15
KEILOR,4
KEILOR,23
KEILOR,1
KEILOR,1
KEILOR,56
KEILOR,11
KEILOR,50
KEILOR,3
KEILOR,2
KEILOR,34
KEILOR,5
KEILOR,8
KEILOR,3
KEILOR,2
KEILOR,17
KEILOR,4
KEILOR,3
KEILOR,3
KEILOR,1
KEILOR,3
KEILOR NORTH,1
KEILOR NORTH,3
KEILOR NORTH,3
KEILOR NORTH,1
KEILOR NORTH,1
KEILOR NORTH,2
KEILOR NORTH,1
CALDER PARK,1
CALDER PARK,2
CALDER PARK,41
CALDER PARK,1
DELAHEY,75
DELAHEY,10
DELAHEY,77
DELAHEY,1
DELAHEY,7
DELAHEY,115
DELAHEY,51
DELAHEY,68
DELAHEY,3
DELAHEY,3
DELAHEY,29
DELAHEY,22
DELAHEY,6
DELAHEY,18
DELAHEY,2
DELAHEY,9
DELAHEY,8
DELAHEY,43
DELAHEY,37
DELAHEY,6
DELAHEY,3
DELAHEY,3
DELAHEY,18
HILLSIDE,91
HILLSIDE,9
HILLSIDE,104
HILLSIDE,1
HILLSIDE,1
HILLSIDE,3
HILLSIDE,73
HILLSIDE,43
HILLSIDE,101
HILLSIDE,3
HILLSIDE,20
HILLSIDE,66
HILLSIDE,4
HILLSIDE,6
HILLSIDE,3
HILLSIDE,1
HILLSIDE,10
HILLSIDE,36
HILLSIDE,9
HILLSIDE,4
HILLSIDE,26
HILLSIDE,1
SYDENHAM,136
SYDENHAM,19
SYDENHAM,125
SYDENHAM,1
SYDENHAM,10
SYDENHAM,92
SYDENHAM,85
SYDENHAM,166
SYDENHAM,21
SYDENHAM,8
SYDENHAM,13
SYDENHAM,64
SYDENHAM,4
SYDENHAM,15
SYDENHAM,3
SYDENHAM,4
SYDENHAM,29
SYDENHAM,14
SYDENHAM,8
SYDENHAM,5
SYDENHAM,28
TAYLORS HILL,33
TAYLORS HILL,4
TAYLORS HILL,73
TAYLORS HILL,1
TAYLORS HILL,5
TAYLORS HILL,101
TAYLORS HILL,37
TAYLORS HILL,83
TAYLORS HILL,18
TAYLORS HILL,6
TAYLORS HILL,43
TAYLORS HILL,2
TAYLORS HILL,10
TAYLORS HILL,6
TAYLORS HILL,1
TAYLORS HILL,15
TAYLORS HILL,17
TAYLORS HILL,3
TAYLORS HILL,1
TAYLORS HILL,8
TAYLORS HILL,1
KEILOR DOWNS,106
KEILOR DOWNS,3
KEILOR DOWNS,61
KEILOR DOWNS,13
KEILOR DOWNS,59
KEILOR DOWNS,27
KEILOR DOWNS,97
KEILOR DOWNS,7
KEILOR DOWNS,14
KEILOR DOWNS,28
KEILOR DOWNS,5
KEILOR DOWNS,1
KEILOR DOWNS,20
KEILOR DOWNS,2
KEILOR DOWNS,5
KEILOR DOWNS,3
KEILOR DOWNS,20
KEILOR DOWNS,21
KEILOR DOWNS,6
KEILOR DOWNS,4
KEILOR DOWNS,13
KEILOR DOWNS,25
KEILOR LODGE,8
KEILOR LODGE,11
KEILOR LODGE,3
KEILOR LODGE,2
KEILOR LODGE,13
KEILOR LODGE,2
KEILOR LODGE,1
KEILOR LODGE,1
KEILOR LODGE,1
TAYLORS LAKES,115
TAYLORS LAKES,7
TAYLORS LAKES,141
TAYLORS LAKES,1
TAYLORS LAKES,6
TAYLORS LAKES,100
TAYLORS LAKES,102
TAYLORS LAKES,193
TAYLORS LAKES,217
TAYLORS LAKES,3
TAYLORS LAKES,19
TAYLORS LAKES,160
TAYLORS LAKES,9
TAYLORS LAKES,101
TAYLORS LAKES,4
TAYLORS LAKES,8
TAYLORS LAKES,4
TAYLORS LAKES,24
TAYLORS LAKES,26
TAYLORS LAKES,13
TAYLORS LAKES,5
TAYLORS LAKES,6
TAYLORS LAKES,8
MOONEE PONDS,147
MOONEE PONDS,3
MOONEE PONDS,145
MOONEE PONDS,14
MOONEE PONDS,5
MOONEE PONDS,138
MOONEE PONDS,65
MOONEE PONDS,222
MOONEE PONDS,120
MOONEE PONDS,7
MOONEE PONDS,35
MOONEE PONDS,145
MOONEE PONDS,10
MOONEE PONDS,178
MOONEE PONDS,2
MOONEE PONDS,1
MOONEE PONDS,10
MOONEE PONDS,2
MOONEE PONDS,24
MOONEE PONDS,13
MOONEE PONDS,49
MOONEE PONDS,5
MOONEE PONDS,25
MOONEE PONDS,56
MOONEE PONDS,1
MOONEE PONDS,1
ABERFELDIE,12
ABERFELDIE,8
ABERFELDIE,3
ABERFELDIE,1
ABERFELDIE,28
ABERFELDIE,5
ABERFELDIE,43
ABERFELDIE,1
ABERFELDIE,1
ABERFELDIE,1
ABERFELDIE,5
ABERFELDIE,1
ABERFELDIE,1
ABERFELDIE,3
ABERFELDIE,1
ABERFELDIE,2
ABERFELDIE,1
ABERFELDIE,1
ESSENDON,186
ESSENDON,3
ESSENDON,123
ESSENDON,18
ESSENDON,10
ESSENDON,186
ESSENDON,70
ESSENDON,267
ESSENDON,44
ESSENDON,10
ESSENDON,21
ESSENDON,205
ESSENDON,4
ESSENDON,57
ESSENDON,4
ESSENDON,2
ESSENDON,1
ESSENDON,1
ESSENDON,1
ESSENDON,42
ESSENDON,22
ESSENDON,40
ESSENDON,4
ESSENDON,12
ESSENDON,24
ESSENDON,12
ESSENDON WEST,1
ESSENDON WEST,4
ESSENDON WEST,5
ESSENDON WEST,2
ESSENDON WEST,3
GLENBERVIE,1
ESSENDON AIRPORT,2
ESSENDON AIRPORT,1
ESSENDON NORTH,15
ESSENDON NORTH,1
ESSENDON NORTH,15
ESSENDON NORTH,2
ESSENDON NORTH,1
ESSENDON NORTH,27
ESSENDON NORTH,10
ESSENDON NORTH,36
ESSENDON NORTH,11
ESSENDON NORTH,1
ESSENDON NORTH,1
ESSENDON NORTH,26
ESSENDON NORTH,3
ESSENDON NORTH,54
ESSENDON NORTH,1
ESSENDON NORTH,3
ESSENDON NORTH,12
ESSENDON NORTH,4
ESSENDON NORTH,6
ESSENDON NORTH,5
ESSENDON NORTH,1
ESSENDON NORTH,2
STRATHMORE,51
STRATHMORE,2
STRATHMORE,37
STRATHMORE,2
STRATHMORE,1
STRATHMORE,5
STRATHMORE,68
STRATHMORE,16
STRATHMORE,99
STRATHMORE,2
STRATHMORE,5
STRATHMORE,11
STRATHMORE,1
STRATHMORE,36
STRATHMORE,1
STRATHMORE,14
STRATHMORE,1
STRATHMORE,1
STRATHMORE,14
STRATHMORE,7
STRATHMORE,4
STRATHMORE,1
STRATHMORE,2
STRATHMORE,1
STRATHMORE,6
STRATHMORE,3
STRATHMORE HEIGHTS,1
STRATHMORE HEIGHTS,2
STRATHMORE HEIGHTS,5
STRATHMORE HEIGHTS,2
STRATHMORE HEIGHTS,9
STRATHMORE HEIGHTS,1
STRATHMORE HEIGHTS,1
STRATHMORE HEIGHTS,1
AIRPORT WEST,53
AIRPORT WEST,1
AIRPORT WEST,63
AIRPORT WEST,12
AIRPORT WEST,1
AIRPORT WEST,104
AIRPORT WEST,39
AIRPORT WEST,92
AIRPORT WEST,147
AIRPORT WEST,25
AIRPORT WEST,98
AIRPORT WEST,12
AIRPORT WEST,63
AIRPORT WEST,1
AIRPORT WEST,1
AIRPORT WEST,12
AIRPORT WEST,3
AIRPORT WEST,34
AIRPORT WEST,23
AIRPORT WEST,13
AIRPORT WEST,5
AIRPORT WEST,64
AIRPORT WEST,2
KEILOR PARK,20
KEILOR PARK,4
KEILOR PARK,20
KEILOR PARK,1
KEILOR PARK,2
KEILOR PARK,44
KEILOR PARK,16
KEILOR PARK,44
KEILOR PARK,1
KEILOR PARK,49
KEILOR PARK,1
KEILOR PARK,4
KEILOR PARK,1
KEILOR PARK,1
KEILOR PARK,11
KEILOR PARK,1
KEILOR PARK,1
KEILOR PARK,2
KEILOR PARK,1
NIDDRIE,45
NIDDRIE,2
NIDDRIE,31
NIDDRIE,9
NIDDRIE,7
NIDDRIE,55
NIDDRIE,26
NIDDRIE,57
NIDDRIE,15
NIDDRIE,2
NIDDRIE,6
NIDDRIE,43
NIDDRIE,4
NIDDRIE,45
NIDDRIE,1
NIDDRIE,4
NIDDRIE,7
NIDDRIE,9
NIDDRIE,18
NIDDRIE,1
NIDDRIE,2
NIDDRIE,4
NIDDRIE,1
GLADSTONE PARK,92
GLADSTONE PARK,68
GLADSTONE PARK,1
GLADSTONE PARK,2
GLADSTONE PARK,47
GLADSTONE PARK,37
GLADSTONE PARK,68
GLADSTONE PARK,34
GLADSTONE PARK,1
GLADSTONE PARK,57
GLADSTONE PARK,86
GLADSTONE PARK,4
GLADSTONE PARK,32
GLADSTONE PARK,6
GLADSTONE PARK,1
GLADSTONE PARK,20
GLADSTONE PARK,21
GLADSTONE PARK,3
GLADSTONE PARK,4
GLADSTONE PARK,4
GLADSTONE PARK,36
GLADSTONE PARK,1
GOWANBRAE,15
GOWANBRAE,8
GOWANBRAE,2
GOWANBRAE,19
GOWANBRAE,3
GOWANBRAE,6
GOWANBRAE,1
GOWANBRAE,9
GOWANBRAE,19
GOWANBRAE,2
GOWANBRAE,2
GOWANBRAE,1
GOWANBRAE,4
TULLAMARINE,107
TULLAMARINE,8
TULLAMARINE,98
TULLAMARINE,1
TULLAMARINE,5
TULLAMARINE,118
TULLAMARINE,96
TULLAMARINE,146
TULLAMARINE,3
TULLAMARINE,1
TULLAMARINE,24
TULLAMARINE,159
TULLAMARINE,7
TULLAMARINE,43
TULLAMARINE,3
TULLAMARINE,9
TULLAMARINE,4
TULLAMARINE,37
TULLAMARINE,24
TULLAMARINE,9
TULLAMARINE,11
TULLAMARINE,31
TULLAMARINE,1
TULLAMARINE,3
PASCOE VALE,123
PASCOE VALE,2
PASCOE VALE,108
PASCOE VALE,5
PASCOE VALE,1
PASCOE VALE,8
PASCOE VALE,163
PASCOE VALE,36
PASCOE VALE,170
PASCOE VALE,16
PASCOE VALE,8
PASCOE VALE,13
PASCOE VALE,79
PASCOE VALE,1
PASCOE VALE,91
PASCOE VALE,2
PASCOE VALE,1
PASCOE VALE,26
PASCOE VALE,10
PASCOE VALE,9
PASCOE VALE,4
PASCOE VALE,16
PASCOE VALE,1
PASCOE VALE SOUTH,42
PASCOE VALE SOUTH,44
PASCOE VALE SOUTH,1
PASCOE VALE SOUTH,4
PASCOE VALE SOUTH,59
PASCOE VALE SOUTH,20
PASCOE VALE SOUTH,119
PASCOE VALE SOUTH,6
PASCOE VALE SOUTH,2
PASCOE VALE SOUTH,14
PASCOE VALE SOUTH,73
PASCOE VALE SOUTH,1
PASCOE VALE SOUTH,13
PASCOE VALE SOUTH,6
PASCOE VALE SOUTH,3
PASCOE VALE SOUTH,10
PASCOE VALE SOUTH,11
PASCOE VALE SOUTH,5
PASCOE VALE SOUTH,2
PASCOE VALE SOUTH,14
MELBOURNE AIRPORT,39
MELBOURNE AIRPORT,1
MELBOURNE AIRPORT,25
MELBOURNE AIRPORT,8
MELBOURNE AIRPORT,102
MELBOURNE AIRPORT,42
MELBOURNE AIRPORT,15
MELBOURNE AIRPORT,13
MELBOURNE AIRPORT,219
MELBOURNE AIRPORT,1
MELBOURNE AIRPORT,13
MELBOURNE AIRPORT,5
MELBOURNE AIRPORT,31
MELBOURNE AIRPORT,41
MELBOURNE AIRPORT,25
MELBOURNE AIRPORT,3
MELBOURNE AIRPORT,3
MELBOURNE AIRPORT,1
TULLAMARINE AIRPORT,1
TULLAMARINE AIRPORT,6
GLENROY,362
GLENROY,23
GLENROY,1
GLENROY,175
GLENROY,4
GLENROY,18
GLENROY,244
GLENROY,90
GLENROY,218
GLENROY,76
GLENROY,7
GLENROY,44
GLENROY,172
GLENROY,4
GLENROY,41
GLENROY,2
GLENROY,9
GLENROY,6
GLENROY,50
GLENROY,39
GLENROY,18
GLENROY,9
GLENROY,6
GLENROY,36
GLENROY,1
HADFIELD,66
HADFIELD,1
HADFIELD,41
HADFIELD,2
HADFIELD,3
HADFIELD,56
HADFIELD,28
HADFIELD,58
HADFIELD,11
HADFIELD,3
HADFIELD,16
HADFIELD,42
HADFIELD,3
HADFIELD,15
HADFIELD,5
HADFIELD,3
HADFIELD,1
HADFIELD,21
HADFIELD,19
HADFIELD,8
HADFIELD,1
HADFIELD,1
HADFIELD,21
HADFIELD,16
OAK PARK,28
OAK PARK,3
OAK PARK,27
OAK PARK,3
OAK PARK,5
OAK PARK,49
OAK PARK,27
OAK PARK,43
OAK PARK,1
OAK PARK,2
OAK PARK,22
OAK PARK,5
OAK PARK,3
OAK PARK,1
OAK PARK,5
OAK PARK,4
OAK PARK,2
OAK PARK,1
OAK PARK,7
BROADMEADOWS,449
BROADMEADOWS,26
BROADMEADOWS,1
BROADMEADOWS,232
BROADMEADOWS,8
BROADMEADOWS,2
BROADMEADOWS,22
BROADMEADOWS,191
BROADMEADOWS,99
BROADMEADOWS,217
BROADMEADOWS,261
BROADMEADOWS,5
BROADMEADOWS,41
BROADMEADOWS,2
BROADMEADOWS,258
BROADMEADOWS,14
BROADMEADOWS,249
BROADMEADOWS,7
BROADMEADOWS,92
BROADMEADOWS,18
BROADMEADOWS,9
BROADMEADOWS,119
BROADMEADOWS,84
BROADMEADOWS,99
BROADMEADOWS,7
BROADMEADOWS,109
BROADMEADOWS,584
BROADMEADOWS,3
BROADMEADOWS,5
BROADMEADOWS,2
DALLAS,106
DALLAS,6
DALLAS,50
DALLAS,3
DALLAS,59
DALLAS,29
DALLAS,46
DALLAS,1
DALLAS,2
DALLAS,5
DALLAS,57
DALLAS,3
DALLAS,9
DALLAS,1
DALLAS,3
DALLAS,18
DALLAS,30
DALLAS,4
DALLAS,4
DALLAS,19
JACANA,24
JACANA,4
JACANA,21
JACANA,3
JACANA,18
JACANA,10
JACANA,29
JACANA,2
JACANA,12
JACANA,1
JACANA,1
JACANA,8
JACANA,7
JACANA,1
JACANA,2
JACANA,1
JACANA,6
UPFIELD,12
UPFIELD,1
UPFIELD,1
UPFIELD,1
UPFIELD,3
UPFIELD,1
UPFIELD,1
COOLAROO,97
COOLAROO,12
COOLAROO,67
COOLAROO,2
COOLAROO,1
COOLAROO,3
COOLAROO,47
COOLAROO,31
COOLAROO,54
COOLAROO,5
COOLAROO,2
COOLAROO,28
COOLAROO,37
COOLAROO,3
COOLAROO,5
COOLAROO,5
COOLAROO,3
COOLAROO,16
COOLAROO,31
COOLAROO,7
COOLAROO,1
COOLAROO,36
COOLAROO,1
MEADOW HEIGHTS,263
MEADOW HEIGHTS,15
MEADOW HEIGHTS,146
MEADOW HEIGHTS,4
MEADOW HEIGHTS,1
MEADOW HEIGHTS,15
MEADOW HEIGHTS,130
MEADOW HEIGHTS,50
MEADOW HEIGHTS,117
MEADOW HEIGHTS,8
MEADOW HEIGHTS,1
MEADOW HEIGHTS,27
MEADOW HEIGHTS,46
MEADOW HEIGHTS,4
MEADOW HEIGHTS,10
MEADOW HEIGHTS,3
MEADOW HEIGHTS,9
MEADOW HEIGHTS,11
MEADOW HEIGHTS,36
MEADOW HEIGHTS,53
MEADOW HEIGHTS,20
MEADOW HEIGHTS,12
MEADOW HEIGHTS,18
MEADOW HEIGHTS,75
MEADOW HEIGHTS,5
MEADOW HEIGHTS,4
ATTWOOD,17
ATTWOOD,1
ATTWOOD,6
ATTWOOD,24
ATTWOOD,10
ATTWOOD,25
ATTWOOD,1
ATTWOOD,6
ATTWOOD,1
ATTWOOD,1
ATTWOOD,1
ATTWOOD,2
ATTWOOD,3
ATTWOOD,4
WESTMEADOWS,81
WESTMEADOWS,3
WESTMEADOWS,46
WESTMEADOWS,4
WESTMEADOWS,49
WESTMEADOWS,26
WESTMEADOWS,63
WESTMEADOWS,1
WESTMEADOWS,2
WESTMEADOWS,24
WESTMEADOWS,1
WESTMEADOWS,14
WESTMEADOWS,1
WESTMEADOWS,2
WESTMEADOWS,2
WESTMEADOWS,21
WESTMEADOWS,37
WESTMEADOWS,6
WESTMEADOWS,1
WESTMEADOWS,8
NORTH MELBOURNE,200
NORTH MELBOURNE,8
NORTH MELBOURNE,154
NORTH MELBOURNE,8
NORTH MELBOURNE,1
NORTH MELBOURNE,5
NORTH MELBOURNE,163
NORTH MELBOURNE,80
NORTH MELBOURNE,149
NORTH MELBOURNE,16
NORTH MELBOURNE,56
NORTH MELBOURNE,31
NORTH MELBOURNE,5
NORTH MELBOURNE,198
NORTH MELBOURNE,4
NORTH MELBOURNE,106
NORTH MELBOURNE,3
NORTH MELBOURNE,12
NORTH MELBOURNE,2
NORTH MELBOURNE,73
NORTH MELBOURNE,47
NORTH MELBOURNE,129
NORTH MELBOURNE,4
NORTH MELBOURNE,23
NORTH MELBOURNE,28
NORTH MELBOURNE,4
NORTH MELBOURNE,1
PARKVILLE,139
PARKVILLE,1
PARKVILLE,49
PARKVILLE,4
PARKVILLE,84
PARKVILLE,23
PARKVILLE,112
PARKVILLE,2
PARKVILLE,61
PARKVILLE,22
PARKVILLE,148
PARKVILLE,6
PARKVILLE,1
PARKVILLE,25
PARKVILLE,12
PARKVILLE,22
PARKVILLE,4
PARKVILLE,17
PARKVILLE,4
CARLTON,177
CARLTON,7
CARLTON,122
CARLTON,14
CARLTON,3
CARLTON,12
CARLTON,239
CARLTON,69
CARLTON,181
CARLTON,69
CARLTON,104
CARLTON,26
CARLTON,363
CARLTON,10
CARLTON,217
CARLTON,1
CARLTON,9
CARLTON,72
CARLTON,24
CARLTON,67
CARLTON,6
CARLTON,2
CARLTON,20
CARLTON,2
CARLTON NORTH,47
CARLTON NORTH,4
CARLTON NORTH,45
CARLTON NORTH,2
CARLTON NORTH,19
CARLTON NORTH,107
CARLTON NORTH,35
CARLTON NORTH,62
CARLTON NORTH,26
CARLTON NORTH,3
CARLTON NORTH,31
CARLTON NORTH,5
CARLTON NORTH,1
CARLTON NORTH,1
CARLTON NORTH,6
CARLTON NORTH,2
CARLTON NORTH,10
CARLTON NORTH,3
CARLTON NORTH,1
CARLTON NORTH,1
CARLTON NORTH,14
PRINCES HILL,10
PRINCES HILL,3
PRINCES HILL,9
PRINCES HILL,6
PRINCES HILL,17
PRINCES HILL,1
PRINCES HILL,4
PRINCES HILL,8
PRINCES HILL,2
PRINCES HILL,1
PRINCES HILL,1
PRINCES HILL,1
PRINCES HILL,3
PRINCES HILL,6
BRUNSWICK WEST,77
BRUNSWICK WEST,6
BRUNSWICK WEST,69
BRUNSWICK WEST,4
BRUNSWICK WEST,11
BRUNSWICK WEST,87
BRUNSWICK WEST,56
BRUNSWICK WEST,136
BRUNSWICK WEST,9
BRUNSWICK WEST,35
BRUNSWICK WEST,5
BRUNSWICK WEST,70
BRUNSWICK WEST,5
BRUNSWICK WEST,27
BRUNSWICK WEST,1
BRUNSWICK WEST,4
BRUNSWICK WEST,11
BRUNSWICK WEST,8
BRUNSWICK WEST,11
BRUNSWICK WEST,6
BRUNSWICK WEST,7
BRUNSWICK WEST,12
BRUNSWICK,280
BRUNSWICK,4
BRUNSWICK,223
BRUNSWICK,31
BRUNSWICK,2
BRUNSWICK,23
BRUNSWICK,216
BRUNSWICK,163
BRUNSWICK,380
BRUNSWICK,154
BRUNSWICK,111
BRUNSWICK,27
BRUNSWICK,309
BRUNSWICK,4
BRUNSWICK,164
BRUNSWICK,6
BRUNSWICK,1
BRUNSWICK,7
BRUNSWICK,38
BRUNSWICK,37
BRUNSWICK,91
BRUNSWICK,5
BRUNSWICK,15
BRUNSWICK,86
BRUNSWICK,2
BRUNSWICK,2
BRUNSWICK,1
BRUNSWICK EAST,60
BRUNSWICK EAST,8
BRUNSWICK EAST,53
BRUNSWICK EAST,6
BRUNSWICK EAST,2
BRUNSWICK EAST,108
BRUNSWICK EAST,44
BRUNSWICK EAST,95
BRUNSWICK EAST,8
BRUNSWICK EAST,43
BRUNSWICK EAST,3
BRUNSWICK EAST,91
BRUNSWICK EAST,16
BRUNSWICK EAST,3
BRUNSWICK EAST,2
BRUNSWICK EAST,22
BRUNSWICK EAST,2
BRUNSWICK EAST,15
BRUNSWICK EAST,1
BRUNSWICK EAST,1
BRUNSWICK EAST,7
BRUNSWICK EAST,1
COBURG,283
COBURG,14
COBURG,225
COBURG,6
COBURG,4
COBURG,20
COBURG,247
COBURG,167
COBURG,431
COBURG,148
COBURG,34
COBURG,49
COBURG,1
COBURG,264
COBURG,17
COBURG,107
COBURG,3
COBURG,1
COBURG,1
COBURG,5
COBURG,1
COBURG,48
COBURG,42
COBURG,64
COBURG,9
COBURG,17
COBURG,81
COBURG,9
COBURG,1
COBURG EAST,8
COBURG EAST,9
COBURG EAST,2
COBURG EAST,7
COBURG EAST,1
COBURG EAST,13
COBURG EAST,3
COBURG EAST,1
COBURG EAST,4
COBURG EAST,1
COBURG EAST,1
COBURG EAST,1
COBURG EAST,2
COBURG EAST,2
COBURG NORTH,78
COBURG NORTH,13
COBURG NORTH,59
COBURG NORTH,5
COBURG NORTH,6
COBURG NORTH,109
COBURG NORTH,64
COBURG NORTH,182
COBURG NORTH,12
COBURG NORTH,5
COBURG NORTH,18
COBURG NORTH,66
COBURG NORTH,1
COBURG NORTH,30
COBURG NORTH,3
COBURG NORTH,2
COBURG NORTH,6
COBURG NORTH,109
COBURG NORTH,62
COBURG NORTH,8
COBURG NORTH,5
COBURG NORTH,1
COBURG NORTH,12
COBURG NORTH,1
COBURG NORTH,6
COBURG NORTH,1
GREENVALE,60
GREENVALE,18
GREENVALE,61
GREENVALE,1
GREENVALE,6
GREENVALE,89
GREENVALE,18
GREENVALE,50
GREENVALE,3
GREENVALE,2
GREENVALE,57
GREENVALE,80
GREENVALE,1
GREENVALE,2
GREENVALE,3
GREENVALE,17
GREENVALE,6
GREENVALE,4
GREENVALE,4
GREENVALE,4
FAWKNER,172
FAWKNER,7
FAWKNER,103
FAWKNER,1
FAWKNER,6
FAWKNER,116
FAWKNER,63
FAWKNER,204
FAWKNER,21
FAWKNER,5
FAWKNER,16
FAWKNER,108
FAWKNER,9
FAWKNER,73
FAWKNER,5
FAWKNER,1
FAWKNER,2
FAWKNER,6
FAWKNER,30
FAWKNER,26
FAWKNER,10
FAWKNER,7
FAWKNER,9
FAWKNER,199
FAWKNER,2
CAMPBELLFIELD,147
CAMPBELLFIELD,14
CAMPBELLFIELD,121
CAMPBELLFIELD,2
CAMPBELLFIELD,8
CAMPBELLFIELD,196
CAMPBELLFIELD,122
CAMPBELLFIELD,194
CAMPBELLFIELD,59
CAMPBELLFIELD,2
CAMPBELLFIELD,19
CAMPBELLFIELD,194
CAMPBELLFIELD,4
CAMPBELLFIELD,123
CAMPBELLFIELD,3
CAMPBELLFIELD,3
CAMPBELLFIELD,1
CAMPBELLFIELD,20
CAMPBELLFIELD,33
CAMPBELLFIELD,15
CAMPBELLFIELD,5
CAMPBELLFIELD,7
CAMPBELLFIELD,25
CAMPBELLFIELD,4
CAMPBELLFIELD,3
SOMERTON,9
SOMERTON,2
SOMERTON,11
SOMERTON,28
SOMERTON,8
SOMERTON,16
SOMERTON,3
SOMERTON,1
SOMERTON,36
SOMERTON,1
SOMERTON,1
SOMERTON,7
SOMERTON,1
SOMERTON,3
OAKLANDS JUNCTION,1
OAKLANDS JUNCTION,1
OAKLANDS JUNCTION,1
OAKLANDS JUNCTION,1
OAKLANDS JUNCTION,1
OAKLANDS JUNCTION,2
OAKLANDS JUNCTION,1
YUROKE,8
YUROKE,2
YUROKE,1
YUROKE,2
CRAIGIEBURN,523
CRAIGIEBURN,28
CRAIGIEBURN,293
CRAIGIEBURN,12
CRAIGIEBURN,2
CRAIGIEBURN,15
CRAIGIEBURN,337
CRAIGIEBURN,131
CRAIGIEBURN,232
CRAIGIEBURN,48
CRAIGIEBURN,14
CRAIGIEBURN,36
CRAIGIEBURN,305
CRAIGIEBURN,10
CRAIGIEBURN,105
CRAIGIEBURN,1
CRAIGIEBURN,1
CRAIGIEBURN,21
CRAIGIEBURN,12
CRAIGIEBURN,55
CRAIGIEBURN,68
CRAIGIEBURN,26
CRAIGIEBURN,12
CRAIGIEBURN,18
CRAIGIEBURN,94
CRAIGIEBURN,4
DONNYBROOK,3
DONNYBROOK,1
DONNYBROOK,1
DONNYBROOK,2
DONNYBROOK,2
DONNYBROOK,5
DONNYBROOK,8
DONNYBROOK,6
DONNYBROOK,11
DONNYBROOK,4
DONNYBROOK,1
DONNYBROOK,1
DONNYBROOK,1
KALKALLO,4
KALKALLO,3
KALKALLO,1
KALKALLO,3
KALKALLO,5
KALKALLO,7
KALKALLO,1
KALKALLO,5
KALKALLO,1
KALKALLO,2
KALKALLO,1
MICKLEHAM,9
MICKLEHAM,1
MICKLEHAM,5
MICKLEHAM,10
MICKLEHAM,4
MICKLEHAM,5
MICKLEHAM,1
MICKLEHAM,21
MICKLEHAM,1
